0.292187;0.644023
-1.253435;0.024969
-1.502370;0.001170
-1.491903;0.001555
0.768104;0.847387
-0.390399;0.309721
1.711044;0.995091
-1.609121;0.000367
-1.754654;0.008427
-1.058432;0.064206
0.448944;0.717007
1.709298;0.995212
-0.094609;0.452766
0.568174;0.769047
-1.272246;0.022118
0.629180;0.794241
0.548790;0.760828
-0.172708;0.414075
-1.789589;0.011920
-1.255274;0.024683
-1.032456;0.070720
0.461604;0.722693
0.949253;0.906490
0.785185;0.853478
0.746403;0.839501
-0.918529;0.102645
1.282596;0.979378
0.722065;0.830468
0.848576;0.875170
1.182874;0.962848
0.258231;0.627685
-0.859237;0.121328
1.929438;0.968187
0.755861;0.842958
-0.351140;0.328016
0.697543;0.821168
-1.634539;0.001015
-0.640096;0.201364
1.088421;0.942948
-1.389192;0.008222
0.301471;0.648463
-0.462635;0.276846
-1.679895;0.002973
-1.793138;0.012308
-1.894461;0.025962
-0.952141;0.092671
0.836043;0.870998
0.654329;0.804314
0.875151;0.883820
1.046454;0.932827
1.399055;0.992644
1.842695;0.981631
-0.491942;0.263831
0.348308;0.670654
0.627880;0.793715
-1.745539;0.007614
1.429779;0.995037
-0.089524;0.455298
0.976526;0.914279
0.278355;0.637387
-0.906650;0.106278
-0.765244;0.153644
1.419118;0.994259
-0.977212;0.085530
1.990617;0.956581
-0.932022;0.098586
1.720331;0.994420
-1.643921;0.001336
0.427881;0.707472
0.808753;0.861713
-1.033114;0.070551
-1.270647;0.022354
-1.653882;0.001725
-0.713009;0.172944
-1.063785;0.062900
-1.548344;0.000126
0.334851;0.664314
1.772258;0.989888
1.105985;0.946953
-0.789998;0.144824
0.818711;0.865133
0.505041;0.741922
-0.947303;0.094078
-1.673231;0.002621
-1.146651;0.044305
1.680577;0.996990
-1.418770;0.005767
-1.716872;0.005325
-0.408947;0.301178
1.557756;0.999957
0.561483;0.766221
0.684403;0.816105
-1.207488;0.032637
-0.019399;0.490301
1.707192;0.995356
-1.216870;0.030990
1.048578;0.933357
1.427523;0.994877
-0.860792;0.120821
-0.523541;0.250025
0.236275;0.617042
0.106094;0.552948
0.205812;0.602181
0.582393;0.775012
1.393086;0.992125
1.142027;0.954739
1.034049;0.929688
-0.272064;0.365640
0.914284;0.896063
0.140035;0.569789
0.937938;0.903170
-0.267005;0.368078
-1.354924;0.011605
1.990635;0.956577
0.059764;0.529864
-0.501576;0.259596
1.671212;0.997481
0.640995;0.798997
-0.218448;0.391643
-0.737735;0.163693
0.198751;0.598722
-1.656965;0.001855
1.946668;0.965094
0.991263;0.918359
0.323635;0.659008
1.653860;0.998276
1.774392;0.989673
-0.627787;0.206322
1.081383;0.941304
-1.086400;0.057522
0.848672;0.875202
-0.682342;0.184694
1.019695;0.925974
-0.945516;0.094600
1.900052;0.973142
0.412780;0.700579
-1.803489;0.013476
0.934101;0.902032
-1.859283;0.020662
1.110795;0.948026
-0.925864;0.100430
1.078655;0.940662
-1.156210;0.042359
-0.280789;0.361443
1.069290;0.938430
0.903555;0.892766
1.217636;0.969142
0.740502;0.837329
-0.455451;0.280066
-1.000812;0.079045
-1.997233;0.044777
1.743300;0.992579
-0.657778;0.194320
1.949436;0.964584
0.734563;0.835131
1.665857;0.997743
1.603296;0.999736
0.508955;0.743633
-0.961930;0.089852
0.684679;0.816212
1.422556;0.994516
1.886743;0.975251
-1.997663;0.044866
0.442250;0.713987
-1.058773;0.064122
1.902389;0.972763
-1.144969;0.044651
-0.862262;0.120342
0.836490;0.871148
-1.004252;0.078120
-1.751468;0.008138
1.910625;0.971406
-1.925597;0.031142
-0.907678;0.105962
-0.370163;0.319116
1.143692;0.955085
1.995877;0.955503
-1.152527;0.043103
-0.115806;0.442226
-0.459574;0.278217
-0.153340;0.423630
-0.113039;0.443601
-0.716274;0.171711
1.188882;0.963977
-0.163603;0.418563
-1.981711;0.041622
0.854740;0.877200
-0.560308;0.234277
0.527244;0.751577
1.892810;0.974300
-1.875629;0.023051
-0.050200;0.474910
1.779553;0.989145
-1.873292;0.022702
-1.607950;0.000345
-1.279220;0.021104
-1.970903;0.039490
-0.752919;0.158114
-0.141482;0.429495
0.865587;0.880738
0.242829;0.620225
0.107050;0.553423
0.776212;0.850291
0.317231;0.655969
1.199372;0.965906
-1.593951;0.000134
-0.539076;0.243328
1.195250;0.965154
-0.746479;0.160471
1.345118;0.987321
-1.264324;0.023298
1.100182;0.945645
-0.767921;0.152679
0.019402;0.509700
0.289064;0.642528
1.068476;0.938234
0.037691;0.518841
-0.856196;0.122322
-1.491832;0.001558
-1.435065;0.004599
-0.963386;0.089436
-1.367460;0.010301
0.514735;0.746152
-1.183833;0.036970
-1.240752;0.026986
0.906785;0.893763
-0.463053;0.276659
-1.211655;0.031900
-1.846134;0.018833
1.395465;0.992334
1.653931;0.998273
0.396695;0.693186
-0.497485;0.261392
0.430144;0.708501
-1.286074;0.020130
-1.298113;0.018474
0.836192;0.871048
0.174850;0.586980
1.897137;0.973611
-1.910286;0.028538
-0.480032;0.269096
-1.367187;0.010328
1.189896;0.964165
0.752047;0.841567
0.652215;0.803474
-0.521040;0.251109
-0.179477;0.410742
-1.310094;0.016895
0.622764;0.791641
0.328691;0.661402
-0.745158;0.160956
1.659378;0.998040
0.961231;0.909948
1.769577;0.990154
-1.524455;0.000537
1.720479;0.994409
0.676362;0.812980
0.012493;0.506246
-1.491177;0.001584
0.830228;0.869043
-0.592042;0.220972
-1.837245;0.017644
-0.773077;0.150830
0.910473;0.894897
0.592898;0.779383
-0.059151;0.470442
1.612360;0.999568
-0.570909;0.229801
-1.884301;0.024371
1.509497;0.999061
-0.481196;0.268580
-0.364333;0.321837
-1.857690;0.020436
-1.291300;0.019403
-1.612287;0.000430
0.794525;0.856766
0.187660;0.593280
0.208236;0.603367
1.484431;0.998136
-1.189577;0.035894
-1.463073;0.002898
-1.260727;0.023844
-1.530199;0.000412
1.498158;0.998682
-1.491150;0.001585
-1.054654;0.065135
1.218637;0.969315
1.185212;0.963289
0.957839;0.908975
1.727460;0.993877
0.015440;0.507720
-1.634203;0.001005
1.890215;0.974709
1.242363;0.973274
1.276270;0.978470
0.483113;0.732269
-0.816788;0.135525
0.888630;0.888104
1.912203;0.971142
-0.701089;0.177475
0.398127;0.693846
-0.568992;0.230608
0.934578;0.902174
0.540437;0.757255
0.139708;0.569627
1.322291;0.984641
-0.665038;0.191456
-1.672633;0.002590
-0.469473;0.273792
-1.180606;0.037582
-0.862209;0.120359
0.067455;0.533702
-0.441333;0.286427
-0.392408;0.308793
-0.434387;0.289573
0.067516;0.533733
0.552938;0.762595
-1.215751;0.031185
-0.747272;0.160180
-0.489223;0.265030
-1.488291;0.001701
1.268168;0.977278
-0.123426;0.438444
-1.598076;0.000186
0.510531;0.744320
-0.847156;0.125300
0.885037;0.886969
1.693744;0.996226
-1.958526;0.037115
0.797240;0.857715
-1.007345;0.077292
0.439600;0.712789
-1.771752;0.010062
1.927233;0.968573
-1.019962;0.073956
0.367956;0.679854
1.249524;0.974417
0.315000;0.654908
0.695323;0.820317
-1.219949;0.030459
1.134393;0.953139
1.833114;0.982896
0.847506;0.874816
-1.306940;0.017304
-0.559294;0.234706
-1.586881;0.000065
0.760577;0.844670
1.993644;0.955962
-0.802632;0.140406
-1.986695;0.042623
-0.495578;0.262230
-0.290923;0.356582
1.281473;0.979219
1.380996;0.991021
0.111001;0.555387
-0.207996;0.396750
-1.466160;0.002735
-1.003962;0.078197
-0.514252;0.254058
-1.424687;0.005328
1.793278;0.987676
0.478402;0.730181
1.014914;0.924718
-1.978474;0.040978
0.405635;0.697301
1.994951;0.955693
0.389482;0.689855
-0.344841;0.330977
0.309951;0.652506
-0.915195;0.103659
0.435210;0.710801
-0.555656;0.236250
-1.082081;0.058532
-0.717284;0.171330
0.137404;0.568486
0.358625;0.675494
-0.304165;0.350252
-1.102019;0.053939
0.352270;0.672515
0.893203;0.889542
-1.088714;0.056984
1.856691;0.979705
-1.397719;0.007470
-1.807241;0.013912
1.237687;0.972515
0.713282;0.827160
-0.015237;0.492382
1.771527;0.989961
1.709320;0.995210
1.470510;0.997488
-1.653160;0.001695
1.502598;0.998838
-0.051087;0.474467
1.361754;0.989115
1.524124;0.999456
-1.645452;0.001393
1.356706;0.988585
-0.086394;0.456857
0.009707;0.504853
-0.333343;0.336398
0.998412;0.920306
-1.555083;0.000062
1.111001;0.948072
1.916331;0.970447
-0.272366;0.365494
-0.751595;0.158598
0.274957;0.635753
1.423469;0.994583
0.146387;0.572932
-1.372773;0.009771
0.316672;0.655703
1.057672;0.935608
-1.516082;0.000748
0.918953;0.897483
1.250431;0.974560
1.721606;0.994325
-0.367765;0.320234
-0.764806;0.153801
1.493133;0.998493
-0.658445;0.194056
-1.294296;0.018992
1.839973;0.981995
-1.155847;0.042432
0.654617;0.804428
1.201728;0.966332
-1.631723;0.000928
1.009164;0.923194
0.558433;0.764929
0.281884;0.639083
-0.981129;0.084437
-1.774910;0.010380
-0.719705;0.170419
-0.536211;0.244559
1.336091;0.986291
-0.803373;0.140149
1.191423;0.964448
-1.415504;0.006017
1.471584;0.997541
0.614892;0.788435
0.730883;0.833764
-1.901190;0.027043
-1.068436;0.061776
-0.211445;0.395063
-1.417271;0.005881
1.850517;0.980566
-0.961014;0.090114
-1.695666;0.003893
-0.517249;0.252755
0.274179;0.635379
1.797467;0.987210
0.824306;0.867038
0.979883;0.915216
1.637440;0.998890
1.668459;0.997617
-0.365500;0.321292
0.839168;0.872044
-1.963264;0.038016
-1.356336;0.011454
-0.602399;0.216690
0.318619;0.656628
-0.337464;0.334452
-0.377309;0.315790
1.598915;0.999802
1.126325;0.951419
-1.041219;0.068490
-1.204458;0.033177
0.317748;0.656214
-0.456723;0.279496
-1.732875;0.006553
-1.067361;0.062035
-1.725840;0.005998
-1.634064;0.001000
-0.135797;0.432310
0.062715;0.531337
-1.051335;0.065957
-0.285280;0.359287
1.101701;0.945989
-0.747001;0.160279
1.197472;0.965560
-0.624120;0.207808
-0.949534;0.093428
0.021778;0.510888
-1.644236;0.001348
-1.312094;0.016639
-0.309764;0.347583
-0.009737;0.495132
1.527074;0.999522
-0.273028;0.365176
0.633928;0.796157
-1.075325;0.060128
-1.954409;0.036341
-1.703536;0.004399
0.547365;0.760220
1.644506;0.998642
1.422788;0.994533
1.506147;0.998955
-1.559953;0.000029
-0.259464;0.371719
-0.950576;0.093125
-1.292827;0.019193
0.673175;0.811736
-0.676416;0.186999
-0.926891;0.100121
-1.462621;0.002923
1.386299;0.991514
0.021773;0.510886
0.252099;0.624719
0.488000;0.734430
1.274772;0.978252
-0.550429;0.238473
1.863880;0.978679
-1.674762;0.002700
1.471348;0.997530
-1.780356;0.010939
-0.986856;0.082852
-0.838416;0.128208
0.209907;0.604185
-1.459782;0.003078
0.888556;0.888081
-1.156165;0.042368
-0.535107;0.245033
0.934147;0.902046
-0.859702;0.121176
-1.987742;0.042835
0.578653;0.773448
-1.436913;0.004474
1.518405;0.999314
1.018700;0.925714
0.303623;0.649490
-1.432171;0.004797
1.725873;0.994000
-1.023202;0.073110
-0.108587;0.445813
-1.201018;0.033796
-0.485823;0.266532
-0.722287;0.169449
0.820755;0.865830
1.766276;0.990477
1.765713;0.990532
0.095527;0.547691
-0.784153;0.146887
1.629593;0.999136
0.420765;0.704230
-1.312805;0.016548
1.849236;0.980743
1.433909;0.995323
-0.151220;0.424678
0.059144;0.529555
1.974127;0.959879
-1.262664;0.023549
0.902978;0.892587
-0.560980;0.233992
1.671483;0.997468
-1.956723;0.036775
-0.548722;0.239201
0.250136;0.623768
-1.393636;0.007826
-1.030317;0.071269
-0.731164;0.166132
0.909987;0.894748
-0.462488;0.276912
-1.005290;0.077841
1.886785;0.975245
1.428925;0.994977
-0.206308;0.397576
-0.599038;0.218076
-1.293362;0.019119
-1.385553;0.008554
-0.832762;0.130104
-1.527649;0.000465
0.709975;0.825907
0.383085;0.686892
-1.898057;0.026537
-0.869260;0.118074
1.070281;0.938668
1.951180;0.964261
-1.435351;0.004579
-1.080940;0.058800
0.010323;0.505162
-1.461224;0.002999
-0.343604;0.331559
-1.086698;0.057452
-0.022204;0.488899
-0.672121;0.188676
-1.043421;0.067934
1.429073;0.994987
1.578015;0.999987
-0.437058;0.288362
-1.601244;0.000232
-1.153149;0.042977
-1.527071;0.000478
-0.063732;0.468156
-0.158439;0.421111
-1.640286;0.001207
-0.634806;0.203489
1.635252;0.998962
-0.239324;0.381477
0.071832;0.535885
-1.750301;0.008034
0.927914;0.900186
0.544182;0.758859
0.959674;0.909502
-0.689000;0.182117
0.646125;0.801049
-1.909586;0.028421
-1.618720;0.000574
0.597305;0.781208
-1.344937;0.012699
-0.699659;0.178022
-1.392371;0.007938
-0.806161;0.139182
0.956737;0.908658
-0.479070;0.269523
1.171634;0.960693
-1.715384;0.005217
0.477509;0.729784
0.600708;0.782613
1.862631;0.978859
-1.959548;0.037309
0.999464;0.920591
-1.290518;0.019511
-1.486619;0.001770
-1.064268;0.062783
0.551043;0.761788
-1.126905;0.048456
0.300926;0.648202
0.186295;0.592610
0.633771;0.796094
-1.627243;0.000796
0.435994;0.711156
-0.438315;0.287793
0.916940;0.896872
-0.604332;0.215894
0.872685;0.883029
-0.436935;0.288418
-0.513918;0.254204
1.253965;0.975114
-1.839630;0.017959
0.141145;0.570338
-1.445694;0.003908
-1.232001;0.028422
1.334983;0.986162
1.511043;0.999108
0.288929;0.642463
0.506617;0.742611
1.795659;0.987412
-1.233562;0.028163
-0.892675;0.110624
1.658289;0.998087
-1.193110;0.035240
-1.893211;0.025764
-1.632229;0.000943
-0.679730;0.185709
-0.957479;0.091128
0.918814;0.897441
0.193365;0.596081
1.343447;0.987134
-0.894891;0.109929
-1.172864;0.039068
1.716204;0.994723
1.541103;0.999780
0.388821;0.689549
0.633144;0.795841
-1.063229;0.063035
-0.738495;0.163412
-1.803791;0.013510
0.422853;0.705182
-1.484530;0.001859
-1.643421;0.001318
-1.436002;0.004535
-0.930224;0.099123
-0.875422;0.116093
1.898981;0.973315
-1.419181;0.005736
1.413507;0.993828
0.405598;0.697284
-1.623522;0.000695
-1.820054;0.015452
1.512923;0.999163
-1.965233;0.038393
-1.013165;0.075745
1.619711;0.999402
-1.597461;0.000178
0.307106;0.651151
-1.337768;0.013514
1.321353;0.984525
-1.499529;0.001269
-1.994321;0.044177
-1.573539;0.000002
-0.672393;0.188570
1.721883;0.994304
1.967564;0.961157
1.716427;0.994707
0.355026;0.673808
-1.095664;0.055384
-1.022068;0.073406
0.551235;0.761870
1.327189;0.985237
-0.506597;0.257398
0.907814;0.894080
1.891187;0.974556
0.563179;0.766939
-1.967608;0.038851
1.790167;0.988017
1.143998;0.955148
1.445899;0.996105
0.195765;0.597259
1.520476;0.999367
1.625845;0.999243
-0.291312;0.356395
1.555244;0.999940
-1.387320;0.008392
-0.671601;0.188880
1.957782;0.963025
0.919786;0.897736
-0.009369;0.495316
1.279135;0.978884
1.420257;0.994345
-0.003690;0.498155
1.705596;0.995464
-1.252137;0.025172
-0.281807;0.360954
1.673161;0.997383
-1.535709;0.000308
-1.926781;0.031348
-1.422504;0.005488
-0.557777;0.235349
0.624454;0.792327
1.904685;0.972388
0.935626;0.902485
-0.467732;0.274569
1.795872;0.987389
-0.501195;0.259763
-0.435340;0.289141
1.586039;0.999942
-1.357197;0.011363
-0.989441;0.082140
-0.218196;0.391766
-1.836720;0.017575
-1.363596;0.010695
1.490492;0.998389
1.718523;0.994554
-0.750916;0.158846
-1.181108;0.037486
1.676305;0.997220
-1.831130;0.016848
0.809523;0.861979
0.955440;0.908284
1.589127;0.999916
-1.194167;0.035045
0.661037;0.806968
-1.663010;0.002124
0.524026;0.750185
0.334197;0.664005
-1.198719;0.034213
0.597246;0.781183
0.911693;0.895271
0.243504;0.620552
-0.778300;0.148965
0.816379;0.864335
-0.820871;0.134130
0.753968;0.842268
0.612250;0.787355
0.677934;0.813593
-1.681372;0.003054
0.198290;0.598496
1.320737;0.984449
-0.670813;0.189189
1.980094;0.958700
1.484017;0.998119
-0.034409;0.482799
1.470586;0.997492
1.202540;0.966478
1.214675;0.968628
-1.710522;0.004873
0.878846;0.885001
1.383544;0.991260
1.099001;0.945377
-0.165714;0.417522
0.972671;0.913196
1.904834;0.972363
-1.504677;0.001093
1.309661;0.983049
0.428861;0.707917
0.829520;0.868804
-1.889058;0.025110
-0.973894;0.086460
-0.258787;0.372046
0.354445;0.673535
0.247806;0.622639
-1.442408;0.004115
1.533575;0.999654
-0.998226;0.079744
1.169842;0.960344
0.211509;0.604968
-0.679598;0.185760
-0.631868;0.204673
-0.467754;0.274559
0.649589;0.802430
-0.651775;0.196701
-0.983737;0.083714
-1.384820;0.008622
-1.181188;0.037471
-1.781196;0.011026
1.829855;0.983316
-0.891710;0.110926
1.097649;0.945069
1.213399;0.968405
-1.792709;0.012261
-1.068065;0.061865
0.186070;0.592499
-1.887875;0.024925
-0.572742;0.229031
-0.504269;0.258416
0.540986;0.757491
-1.743223;0.007414
-0.393327;0.308368
1.567092;0.999997
-0.002009;0.498995
1.961118;0.962393
-0.185102;0.407976
0.555582;0.763719
1.494693;0.998553
0.816671;0.864435
-0.274576;0.364431
-0.293798;0.355205
-1.862927;0.021184
1.093556;0.944133
1.238448;0.972639
0.786662;0.854000
-1.558219;0.000040
-1.745289;0.007593
1.401842;0.992881
-0.739407;0.163075
-1.526485;0.000491
1.231696;0.971527
0.368882;0.680287
1.571164;1.000000
0.445095;0.715272
0.576173;0.772409
-1.496900;0.001365
-1.368835;0.010163
0.688298;0.817612
-0.069643;0.465207
0.126896;0.563278
-0.770716;0.151675
0.187135;0.593022
1.733569;0.993391
-1.203625;0.033327
-1.814875;0.014820
1.694687;0.996168
0.611273;0.786955
0.740708;0.837405
1.189380;0.964069
-0.572056;0.229319
-1.533868;0.000341
-1.104419;0.053398
-0.434983;0.289303
1.559688;0.999969
-1.865971;0.021624
-1.648321;0.001502
-1.998531;0.045046
-1.611260;0.000409
1.753521;0.991676
-0.737938;0.163618
-1.137745;0.046155
0.985218;0.916696
1.630945;0.999096
-1.566580;0.000004
-0.569687;0.230316
0.207118;0.602820
-1.063481;0.062974
0.061478;0.530720
-1.104584;0.053361
0.866877;0.881156
-1.811626;0.014430
0.124699;0.562188
-0.945988;0.094462
1.921943;0.969489
0.921075;0.898126
-0.760863;0.155227
1.616630;0.999475
-0.467653;0.274604
1.979845;0.958750
0.806010;0.860765
0.960292;0.909679
-1.554023;0.000070
1.701591;0.995729
-1.474691;0.002307
-1.994335;0.044180
1.835620;0.982569
-1.123012;0.049296
-1.992866;0.043879
-1.775640;0.010454
-1.369491;0.010097
-0.730804;0.166266
-0.913384;0.104212
1.615727;0.999495
-1.099860;0.054428
-0.479964;0.269126
-0.953960;0.092144
1.107258;0.947238
0.456555;0.720429
1.107518;0.947296
-1.997327;0.044797
-0.676568;0.186939
1.295892;0.981226
0.127373;0.563514
0.377443;0.684272
1.217835;0.969177
-0.951553;0.092841
1.616580;0.999476
0.834465;0.870469
0.580795;0.774344
1.596425;0.999836
-0.359525;0.324085
-0.458914;0.278513
-1.957598;0.036940
-0.657934;0.194258
0.066395;0.533173
-1.951934;0.035879
-0.822314;0.133639
0.943383;0.904774
-1.944800;0.034564
-0.597954;0.218524
1.573893;0.999998
-0.675604;0.187316
0.488662;0.734722
1.189620;0.964114
0.224536;0.611327
-1.991303;0.043559
-1.764341;0.009336
-0.668206;0.190211
0.465252;0.724324
1.343177;0.987103
-0.665533;0.191261
1.788684;0.988178
0.639069;0.798224
1.461840;0.997035
0.166127;0.582682
-0.143096;0.428696
-1.489713;0.001643
-0.217293;0.392206
-1.308631;0.017085
1.091082;0.943563
-0.620868;0.209129
0.331844;0.662894
-1.367832;0.010263
-0.578466;0.226630
1.673910;0.997344
